Label,Tweet;;;
"love,""sesayang apaa? sayang banget banget bangeeeet sampe susah buat ngungkapinnya. dan sayangnya tuh beda banget ga kayak fans ke idol, tapi kayak ke saudara sendiri, kayak ke adek sendiri, kayak ke anak sendiri jugaa dan rela banget buat""";;;
"love,""ngemis-ngemis cinta mah sah-sah ajaa, asal lu tau risiko yg bakal lu dapetin. jangan malah nyalahin orang yg lu suka ketika orang yg lu suka ga suka sama lu balik dan juga ngerasa """"si paling berkorban""""""";;;
"anger,""Barusan diejek anak-anak ig. Katanya twitter udah ketinggalan zaman. Jokes-nya banyak copas. Di Instagram lebih ori katanya. Lah. Gak tau dia kalau di Twitter kebanyakan user-nya lebih """"dewasa"""" dan kontennya lebih bagus daripada di Instagram._.""";;;
neutral,berasa punya 3 ibu. yg dua lagi nyokapnya temen-temen gue. checking in kabar masing-masing. semogaa keadaan suram gini cepet berlalu.;;;
"anger,""yang sedang saya alami. kemaren saya ada hubungan sama seseorang. 3th aku sama dia. kita udah sama sama dewasa. saya berusaha (finansial). tpi dia malah santai kyk gk mikir gimana caranya. saya sabar, telaten sama dia. tpi dia seenaknya saja.""";;;
"fear,""Ih Ngeri, Beredar Foto Luna Maya Jadi Suzzanna Bikin Merinding [URL]""";;;
"fear,""Heran si, orang stres begitu masih berkeliarab d salemba. 2minggu yg lalu juga abis pukul anak cowok juga, kaya gitu mana ada yg mau betah d Salemba. Tp emang si RT RW lebih cepet nanggepin keluhan warganya.""";;;
"love,""banget .. delapanpuluh halaman yang bisa bikin tercengang. betul. sekarang websitenya juga udah banyak, udah nyaman juga buat baca manhwa-manhwa yang lain. salah satu alasan saya jadi sering baca buku karena lupa urutan baca komik. suka bingung baca dari mana ke mana.""";;;
fear,Gempa di Lombok belum berhenti. Setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin. Trus aku bayangin gimana rasanya jadi rangorang yg ada di sana sekarang. Pasti gak nyenyak tidurnya karna cemas.;;;
"anger,""males, bikin emosi""";;;
anger, Parpol apasaja yg Sukung HRS menjadi Capres Otak kadernya miring karena pasti kalah. POLITIK memang terkadang tdk bs dihitung dg MATEMATIS tp dg Modal apa si HRS bs mengalahkan Joko Widodo;;;
love,cinta kita melukiskan sejarah~ menggelarkan cerita penuh suka cita~;;;
"sadness,""lebih nyaman sendiri sebenernya karena ngga nyusahin orang lain. cuma kadang suka mikir masa ma sendiri terus, emang aku ngga se worth it itu tes tes nangis""";;;
sadness,makanya yuyur agak kecewa biasanya mhy pinter bikin baju bozz;;;
anger,marah kat diri sendiri;;;
"love,""Walau kau menghapus menghempas diriku Mengganti cintaku Semua tak mampu hilangkan cinta Yang telah kau beri~ Walau kau berubah, aku kan bertahan Di sepanjang waktuku Biarkan aku mencintaimu dengan caraku""";;;
neutral,jangan ragu-ragu?;;;
anger,pagi-siang dibuat jengkel antri lama di rsu. siang-sore dibuat jengkel salah paham dan buru buru ke solo sore-malem dibuat jengkel mau kesebuah lokasi ancer2nya gajelas selepas taraweh bareng fisika 2014 jengkel dr pagi ilang lgsg mood balik. bikin seneng ;;;
"anger,""topa tolol, bukan berarti semua orang ikut pindah""";;;
"sadness,""Tak yakin ku kan mampu hapus rasa sakitku. Ku selalu perjuangkan cinta kita , namun apa salahku? Hingga ku tak layak dapatkan Kesungguhanmu. . .""";;;
sadness,kok sedih bgt;;;
"happy,""Malem ini nyoba bikin overnight oat yg kadar pisangnya lebi banyak daripada oatnya  Tida lupa ditambah chia seeds, madu, dan vsoy  Semoga sahurqu nanti lebih manis daripada angan-angan~~ [URL]""";;;
"neutral,""saya aja suka sudu, kalau suka kamu, nanti garfu marah""";;;
"love,""iya bangett suka minderan, kalo nemenin temen yg suka nya cuma liat2 aja kadang suka malu banget""";;;
"happy,""Alhamdulillah Prof, setelah berbicara semalam di [USERNAME] adem rasanya, semoga membawa keberkahan. Aamiin Yaa Rabbal 'Aalamiin.""";;;
"neutral,""parah iyo, enak rebahan cuy mbi ndelok udan""";;;
sadness,anjirr nangis beneran lihatnya perpisahan tu napa selalu bikin sedih si :');;;
neutral,terima jasa menghibur biar gak sedih;;;
anger,jujur aja cukup yah kegoblokan kegilaan gw hrs sadar .gw pgn segera keluar dari lingkaran setan hidup disini byk sodara dengki n jahat sm gw ga kuat gw ..n terutama sepupu sialan cln penghuni neraka si lina n lakinya n si lita jg najiiiis lo sialan;;;
happy,Mbak [USERNAME] warbiyasak nih emang nih threadnya. Aku sebagai perempuan baca thread kamu itu cuma bisa berdoa aja. Semoga kamu nggak pernah ngerasain yang namanya pelecehan sexual ya.;;;
anger,haha fans aot marah gara2 kalah rank sama sono bisque doll;;;
"sadness,""pengin yo ngechat duluan, tapi nyapanya begimana ?? eh abis nyapa itu yg bingung meh ngobrolin apa, paling2 ntr berhenti chatingnya di aku :( kan sedih""";;;
"anger,""kamu yang tolol + kayak tytyd. ngejawab tapi ga rinci, pakar apaan kek gitu, iq 69. emang saya ngomong klo saya ateis? saya kan nebak skrip kamu, pasti kamu bakal ngatain saya bukan ateis gegaran ga follow akun ateis. dan benar tebakan saya""";;;
"happy,""Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!""";;;
"anger,""Perasaan bank lain, sblm surat kuasa dicabut oleh pemberi kuasa ,fine2 aja deh... *makanya kesyel saat si user minta kita pake bri..... hhrrgghhhh* [URL]""";;;
love,Cinta penuh dengan banyak hal yang membuat semuanya berharga. Namun tak ada satu hal pun yang lebih baik daripada cinta dan senyum kecil dirimu;;;
"neutral,""ingat mereka tetap akan menjadi orang baik. mungkin saat kamu dibuat hancur oleh mereka, mereka sedang tidak tau apa yang mereka perbuat. tuhan saja selalu memberikan pengampunan untuk kita manusia. masa kita sesama mamusia tidak bisa saling mengampuni.""";;;
anger,Wahai kalian para sok pejuang Di mana kalian saat ini Via Vallen adalah aset Bangsa yang tersisa yang akan direbut oleh Bangsa Lain. Apakah kalian hanya diam?! #OldMoneyGakNgerasain;;;
"neutral,""antigen di stasiun, 35k, was wes wos 5 menit (kalo sepi)""";;;
neutral,solusi gemuk sehat ya mr pro pesan pin bb d3ab1394 wa 089523185997;;;
"anger,""dah tetiba kaitkn malaysia si bodoh libertard ni, takde lagi genocide di malaysia spt berlaku di papua sekarang lol""";;;
"neutral,""pake apa yg membuatmu nyaman nder mau platform bimbel yg mana, sesuaikan kebutuhan. jangan hanya ngikut tmen suka yang mana, nggak harus sama kek tmen gak apa ko nder..""";;;
"happy,""hwaah jadi malu dibilang wendy og. Tetap bersyukur :D makasih banyak, kiel""";;;
"fear,""Okay makin kesini makin yakin untuk segera pindah, dari kata2 bisa jadi kenyataan, bahaya nih, harus bener2 perhatiin sama omongan, takutnya kejadian.""";;;
"happy,""Enaknya jadi wanita, jadi model jilbab dibayar. Pakai baju atau jilbab bagus pasti ada yang nanyain beli dmna. Ujung"""" nya gue jualan wkwkwk. Dasarrr otak dagang. Lumayan lebaran bisa bagi"""" THR ke krucil"""" dirumah. Ramadhan berkah. Enak juga ya jadi feminim  """;;;
"sadness,""Kadamg gitu kalo lg kerja kelompok Bukannya egois pengennya sekelompok sama orang2 gue tapi..... Yg tau sifat gue gimana2, bljr2 gue kek gimana yaaa temenan gue...gaenak borr saya sekelompok sama orang rajin belajar,sedangkan gue yg apatuh mah""";;;
"happy,""selamat hari sabtu juga ibukk, semangat buat hari ini""";;;
"love,""Ketika kamu beranjak remaja. Kamh mulai menuntut pada papa untuk dapat izin keluar malan, dan papa bersikap tegas dan mengatakan, """"tidak boleh!"""" Tahukah kamu bahwa papa melakukan itu untuk menjagamu? Karena bagi papa, kamu adalah sesuatu yang sangat-sangat luar biasa berharga.""";;;
"happy,""Takdir tahun ini berulang tahun dengan keindahan alam yg menyejukkan serta tempat2 bersejarah, sesuai keinginan. hehe. Terima kasih tim ICI Adventure Pekanbaru atas kegiatannya. Bahagia""";;;
"neutral,""sebenarnya ikn itu hanya trik saja, agr kasus korup dan kasus lainnya tertutupi. emgnya mungkin pembangunan ikn selesai dlm 2 thn ? dari situ saja sdh terbaca bohongnya.""";;;
anger,gue marah tapi gue sayang sama lo !!;;;
anger,((ngaku aja)))) lah bego ngajak2 gak nder yg nganggep adek cuma anak kecil lu doang;;;
"fear,""Tapi kadang terasa dilema. Ibarat orang yang menikah lalu menghadapi KDRT, tentu ada trauma besar ketika hendak memulai hubungan baru. Begitu jg aku. Aku menjadi rendah diri dan trauma mencari pekerjaan baru. Mentalku sudah jatuh. Aku hari ini tidak lbh dari loser""";;;
"sadness,""Ikhlas itu berat, berat banget. Namun dengan tidak ikhlas kita malah akan disesaki oleh hal-hal yang tidak jelas, kita malah akan mengabaikan hal-hal baik yang seharusnya kita dapatkan. Kita malah tidak melihat hal-hal menarik yg seharusnya kita temukan, kami masih diam.""";;;
happy,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..;;;
happy,fokus aja ngembangin identitas tim utk di masa depan mu sudah ancur2an sejak lewat sepertiga musim yuk mu semangat benahi tim;;;
sadness,Semoga mama bapa rusing teman teman di lombok semuanya baik baik aja. Dan tdk ada gempa susulan. Semoga yg ada di rinjani lekas di evakuasi. #PrayForLombok;;;
"neutral,""satu hal lain yang kami rasa perlu untuk dibahas, adalah sebuah agenda 'politik' yang dihadirkan dalam plot film yang begitu kentara dan terlihat jelas dari awal hingga akhir film. kami pribadi sih tidak terlalu ambil pusing, dan lebih memilih menikmati filmnya saja""";;;
"happy,""Esensi tentang make up buat saya, selain happy liat wajah orang makin cantik, bisa dapat banyak teman dan sodara itu pasti. Jadi ngejalanin passion makin happy  *ceilah berat amat obrolan eike""";;;
"anger,""[USERNAME] [USERNAME] Mending ngusut masalah teroris demi pertahanan dan perdamaian NKRI. Etdah Pak, gausa bawa2 aparat hukum buat kepentingan politik situ napa. Btw sesekali nunjukin komentar yg pantes sbg alumni UI Pak. Biar gak dipertanyakan khalayak""";;;
neutral,kalo segini katanya gak worth it lg apa kabar hp gue wkwk gpp;;;
neutral,asal bapak senang;;;
"sadness,""Helloo, Liburan Kapan Liburan...Kerja teyuss, Lebaran pun ON teyuss Liburan Sekolah udah mau Selesai elisoulea . #kapanliburanlagi #kerjateruss""";;;
happy,good morning semangat harus semangat pkoknya semngat mencari rezeki;;;
"happy,""Ketika naek gojek dan mas gojeknya gabisa ngomong dengan pendengarannya terganggu, tapi mereka masih tetap berusaha kerja keras meski memiliki kekurangan. Pantaskah kita selalu mengeluh? Bersyukur lah dengan apa yg diberikan tuhan kepada kita :)""";;;
"neutral,""salah satu manfaat revenge kill them with kindessâ adalah gaperlu musuhan, ga perlu cape marah marah, ada saatnya mereka see your worth and come to you.""";;;
love,Gue masih bisa sayang sama lo dengan layak tanpa lo harus tau apapun tentang gue. Kenapa gue harus merepotkan diri kayak gini? Padahal ikut campur itu gak ada dalam skill yang diperlukan;;;
"happy,""Twitter saya dari kemaren cuma bisa retweet gabisa nge-tweet. Kalo mau nge-tweet not responding mulu, excessive use perhaps, lol. Tapi sekarang bisa yeay""";;;
"anger,""satu sisi teriak-teriak darurat pandemi, di sisi lain melakukan hal2 bodoh macam ini. kasian sekali nasibmu rakyat""";;;
"neutral,""isin ora kisen. artinya kalau kamu malu maka perutmu tidak akan terisi. jadi, dalam melakukan suatu pekerjaan yang halal jangan malu malu karena malu akan menghambat rejekimu. sekian, terima kasih.""";;;
"fear,""ntu ada kecoak, jijel takut""";;;
"sadness,""Kadang secapek itu juga buat nahan hati buat gak blaming diri sendiri dan ngatain diri ini super bodoh dan mental tempe,tahu,risol berasa gorengan yg ampas-ampas gitu. Tapi gak boleh karena gimanapun juga diri ini udah bekerja keras berusaha""";;;
neutral,biasa didamel teh demi menafkahi diri sendiri;;;
happy,hmm romannya ga enak nii;;;
happy,moots aku free tag jadi tag aja sepuas nya oke aku tuh suka banget liat notip ku banyak gini;;;
happy,mandi air anget pake garam enak jugaa yaa langsung freshh ke badan..;;;
"anger,""risih, gak suka banget soalnya kayak yang terlalu .. gimana gitu""";;;
"sadness,""Kalo aku sih siapapun presidennya kalo kualitas dirinya cuma bergantung sama kelompok atau orang tertentu, ya pasti setiap saat akan buat event aksi aksi gitu deh. Hehe [URL]""";;;
fear,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...;;;
"sadness,""Gabisa sayang :( Kecuali anak s1 mau ke s2 psikologi masih bisa, tapi cmn bisa bbrpa penjurusan psikologinya. Paling banter ambil psikologi sdm. Klo kamu ambil psikologi klinis harus bljr dari s1 lagi :( psikologi klinis harus basic nya psikologi""";;;
happy,selamat ulang tahun adekk sehat dan bahagia selalu yaa;;;
"sadness,""Iyaa udh pgn ikut, tp dr kmrn malemnya kyk kurg enak badan, pilek batuk.. ehh ktrusan samp sore, jd gak enak mau prgi2 pgn halal bi halal ath ntr.. yuukkk""";;;
"love,""Udah ah, udah panjang. Pokoknya tuh aku sayang kamu, i love you, saranghae, 143""";;;
love,ada juga anakku yang namanya nalle! dia bubbly dan suka banget yang namanya update tentang kegiatan atau lagi ngapain di timeline pastinya dia jago dalam hal yang namanya pda;;;
neutral,kamu jangan marah-marah nanti kamu lekas tua .;;;
"neutral,""emang kagak biasa nih pelet, sakti amat dah""";;;
anger,benci tau rasanya harus bertengkar sama perasaan diri sendiri;;;
neutral,akan menyelesaikan masalah kita dan kita tidak perlu takut lagi kepada dos kelapan. fasa klinikal dos kesembilan akan mengesahkan bahawa antibodi akan stabil selepas dos kesepuluh. dos kesebelas akan menjamin bahawa mutasi baru tidak akan terhasil dan tiada sebab untuk kita;;;
sadness,masih sedih soalnya akun sebelah udah dfb convomf convomfs moviemenfess beame;;;
happy,Ini justru bagus. Dengan ini semoga dangdut kita bisa menaklukkan asia tenggara. Nanti nya kita tidak hanya mengirim TKI tapi pedangdut. Yeay!;;;
anger,marah nih nunaa;;;
"fear,""gak enak , jangan sedih sedih juga ah , jadi ngeri nih""";;;
neutral,negara selalu tidak hadir untuk nelayan. padahal untuk sekadar bertahan hidup saja sudah lebih dari cukup;;;
"happy,""renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat, tapi disini bahasa nya mudah dimengerti""";;;
love,denger lagunya def sunset with you keputer di epicure semarang.. kaget.. dan bangga kwhskshssks ily bestie;;;
"anger,""Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.""";;;
anger,Intinya. Mimpin keluarga dulu. Baru boleh bermimpi memimpin yg Laen. 1.000 % semua orang setuju. Yg ga setuju? Ya brati bukan orang. Gitu aja kok repOt;;;
fear,anjir takut diomelin;;;
love,Sehebat-hebatnya pertengkaran adalah pertengkaran yg akhirnya baikan lagi.sama-sama sayang dan saling gamau kehilangan. #sahabat [URL];;;
"sadness,""maybe sedih? tapi ya mau gimana lagi. kalau dipikir pikir itu bukan hak kita lagi. mau pc nya di gimanain pun tetep bukan hak kita lagi. cuz kita kan udah jual barang tersebut ke dia, dan dia udah bayar barangnya. so barang tsb udah sepenuhnya jadi milik dia""";;;
"neutral,""jaga kesehatan mental anda dengan lima tips sederhana inimental yang sehat, tidaklah melulu harus bahagia atau tak memiliki beban sama sekali. meskipun kita memiliki beban yang cenderung berat, akan""";;;
"happy,""terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak, lalu dilepaskan.""";;;
neutral,kamu kenapa suka banget buka kartu haha.;;;
neutral,lebih enak lg kalo mutualan;;;
"anger,""slogan tu dah boleh buang, ganti dengan """"semua polis adalah bangsat""""""";;;
"happy,""Seneng banget bisa berbagi kebahagiaan bersama pengguna jalan & juga saudara kita yang menjalankan ibadah puasa Tidak hanya bagi-bagi tajil & makanan untuk berbuka saja,tapi ada juga penampilan dari JNE Idol serta Freestyle bola untuk menghibur para penggunajalan saat lampu merah [URL]""";;;
"happy,""[USERNAME] [USERNAME] [USERNAME] Maksudnya al sama adam, tuh, kembar, sha. Sama2 22 mei. Jadi koplaknya sama, gitu. HEEET NYAMA2IN AJA NIHHH [URL]""";;;
"happy,""So yeah, setelah empat tahun, akhirnya kami bareng-bareng menerbitkan buku kumpulan cerpen sendiri. Judulnya #TSYGMC. Buku ini diterbitkan oleh [USERNAME] dalam format fisik dan e-book. #WorkshopCerpenKompas2014 [URL]""";;;
love,romantis menurutku dan selalu dilakuin setiap jalan....kalau lagi jalan kaki dia gak ngebiarin aku di sisi luar(supaya menghindari keserempet)selalu dijagain gitu;;;
"happy,""Morningside - Fazerdaze (2017) Lagu2nya begitu enaq didengerin pas halodo alias summer jam 10 pagi sambil sepedaan. Enak didengerin pas mood lagi bagus2nya + bikin semangats. W suka Lucky Girl, Little Uneasy, Misread, Jennifer sm Bedroom Talks [URL]""";;;
"neutral,""ayo cek koleksinya, temukan angry draken yang unik nftindonesiamendunia _merketplace : skin normal: 0.003 eth""";;;
"love,""Dibalik kecemburuan,terselip rasa kasih sayang yg dalam. Maka dr itu,cemburu diperlukan dlm setiap hubungan,tetapi tetap dlm kadar yg wajar tentunya:)""";;;
"anger,""[USERNAME] maaf ni min, paket saya knp lama bnget ya, pdhl sy butuh banget ini, krn sy ngejar keberangkatan, dr kmrn sdh smpe gempol knp ko lama, pdhl sy di Pasuruan kota""";;;
happy,terima kasih pak ri 1 presidenku tetap semangat ya pak membangun bangsa ri;;;
